owner,repo,full_name,input_language,input_license_family,input_spdx,input_stars,api_status,api_html_url,api_license_spdx,api_license_name,api_license_key,api_license_family,api_stars,api_archived,api_disabled,api_created_at,api_updated_at,api_pushed_at,api_default_branch,api_latest_commit_sha
mkorthof,ost2pst,mkorthof/ost2pst,Java,unknown,,,ok,https://github.com/mkorthof/ost2pst,,,,Unknown,147,False,False,2018-07-21T09:30:54Z,2025-08-13T11:18:57Z,2023-05-28T03:14:01Z,master,546f62700f60b02c2670028f0f0bb1edf782e392
OnlyInAmerica,GlanceReader,OnlyInAmerica/GlanceReader,Java,unknown,,,ok,https://github.com/OnlyInAmerica/GlanceReader,,,,Unknown,516,False,False,2014-03-01T03:07:39Z,2025-08-20T20:20:04Z,2021-09-04T17:11:31Z,master,4a4010ffb9cef8708fd5d3a531a41b26320a9486
oldmanpushcart,excavator,oldmanpushcart/excavator,Java,unknown,,,ok,https://github.com/oldmanpushcart/excavator,,,,Unknown,52,False,False,2013-02-17T03:50:09Z,2025-08-13T11:10:27Z,2022-06-29T19:33:34Z,master,f6330fb3ff57fc50a48480e4402f6da1b727cf03
kshitijmishra23,low-level-design-concepts,kshitijmishra23/low-level-design-concepts,Java,unknown,,,ok,https://github.com/kshitijmishra23/low-level-design-concepts,,,,Unknown,405,False,False,2020-06-29T13:34:42Z,2025-08-18T16:41:27Z,2023-12-18T13:25:38Z,Apri20,5d7693644f842146a13f6348786c7a4805124b56
wangyisll,TessTwoDemo,wangyisll/TessTwoDemo,Java,unknown,,,ok,https://github.com/wangyisll/TessTwoDemo,,,,Unknown,90,False,False,2017-03-17T02:14:03Z,2024-12-19T10:14:08Z,2021-01-27T02:57:17Z,master,fbe7240796f2e25a622208037982d78952400fd8
teprinciple,AMapInfoWindowDemo,teprinciple/AMapInfoWindowDemo,Java,unknown,,,ok,https://github.com/teprinciple/AMapInfoWindowDemo,,,,Unknown,50,False,False,2016-11-11T05:46:16Z,2024-08-03T20:24:54Z,2017-07-07T09:19:25Z,master,a9973c65ada98a42ea91771ae297da4070c80fb1
ldoublem,RingProgress,ldoublem/RingProgress,Java,unknown,,,ok,https://github.com/ldoublem/RingProgress,,,,Unknown,626,False,False,2016-08-25T09:19:03Z,2025-06-21T01:10:54Z,2020-01-23T03:54:26Z,master,9162ba0ac0464245aef47a411c04ac7775dc0eb3
timscriptov,nmmp,timscriptov/nmmp,Java,unknown,,,ok,https://github.com/timscriptov/nmmp,,,,Unknown,126,False,False,2023-07-26T13:05:22Z,2025-08-22T11:09:56Z,2024-01-29T16:43:46Z,main,ceb3417f756a4193dfe2ae24da27cf2a04ee1470
codingXiaxw,leetcode,codingXiaxw/leetcode,Java,unknown,,,ok,https://github.com/codingXiaxw/leetcode,,,,Unknown,51,False,False,2017-01-20T01:29:43Z,2022-06-20T09:25:17Z,2017-02-15T01:00:55Z,master,f4c07bc241a377b5823ba171c2882fdfab7c61dc
depycode,fastjson-local-echo,depycode/fastjson-local-echo,Java,unknown,,,ok,https://github.com/depycode/fastjson-local-echo,,,,Unknown,195,False,False,2021-02-22T07:16:04Z,2025-08-13T09:37:20Z,2021-06-28T13:44:59Z,master,ac2c6e427cc49b2aa18a1401e130a6932135edc7
chuondev,reactor,chuondev/reactor,Java,unknown,,,ok,https://github.com/chuondev/reactor,,,,Unknown,57,False,False,2018-07-31T15:36:35Z,2025-08-19T08:02:31Z,2021-01-07T13:42:53Z,master,7996f6f614e740c90b91e8b7ba3676eae9a40a0b
famanoder,dps,famanoder/dps,JavaScript,unknown,,,ok,https://github.com/famanoder/dps,,,,Unknown,943,False,False,2018-07-26T16:10:50Z,2025-08-27T13:41:44Z,2023-07-12T00:25:49Z,master,cae299634f96db458f39c001e35284f831bb9684
qappleh,Interview,qappleh/Interview,JavaScript,unknown,,,ok,https://github.com/qappleh/Interview,,,,Unknown,1156,False,False,2019-07-22T02:23:10Z,2025-08-08T16:31:25Z,2021-10-12T07:39:27Z,master,b0b015e08373b898ea9e1cd222727a8c9bd7e3b7
Atheos,Atheos,Atheos/Atheos,JavaScript,unknown,,,ok,https://github.com/Atheos/Atheos,,,,Unknown,560,False,False,2019-09-15T15:13:33Z,2025-08-19T23:48:55Z,2025-06-05T00:11:02Z,main,5991f16ef09d3591206e57b5bd0574cdffec9a07
bebraw,jswiki,bebraw/jswiki,JavaScript,unknown,,,ok,https://github.com/bebraw/jswiki,,,,Unknown,3888,False,False,2011-01-17T09:12:27Z,2025-08-07T22:24:10Z,2015-04-21T12:15:57Z,master,2b6758e1f706c52224938b4efe2b4e21b14fb494
adrianhajdin,project_cryptoverse,adrianhajdin/project_cryptoverse,JavaScript,unknown,,,ok,https://github.com/adrianhajdin/project_cryptoverse,,,,Unknown,1360,False,False,2021-09-11T16:21:38Z,2025-08-22T12:32:07Z,2024-10-29T08:39:56Z,main,69c792f555adc0cecd28ddda45661a3cbe253675
lan-tianxiang,JS_TOOL,lan-tianxiang/JS_TOOL,JavaScript,unknown,,,ok,https://github.com/lan-tianxiang/JS_TOOL,,,,Unknown,1422,False,False,2021-04-10T16:50:39Z,2025-08-25T22:10:50Z,2021-09-06T01:47:48Z,A1,cda35e5cad13a2b717d18998351372f88f9657ec
btford,angular-socket-io,btford/angular-socket-io,JavaScript,unknown,,,ok,https://github.com/btford/angular-socket-io,,,,Unknown,1506,False,False,2013-02-25T07:10:31Z,2025-08-27T11:35:10Z,2018-04-04T13:08:41Z,master,e43a7cb06df0dc798238fc78527fa7c70f8178d8
inuyaksa,jquery.nicescroll,inuyaksa/jquery.nicescroll,JavaScript,unknown,,,ok,https://github.com/inuyaksa/jquery.nicescroll,,,,Unknown,3593,False,False,2011-10-26T21:21:11Z,2025-08-27T10:00:59Z,2024-01-04T07:55:19Z,master,fa29e019220e10b7c67a10c07018c3377596b02c
rage,java-programming,rage/java-programming,JavaScript,unknown,,,ok,https://github.com/rage/java-programming,,,,Unknown,627,False,False,2019-07-11T11:45:42Z,2025-08-25T13:58:35Z,2025-06-05T08:31:49Z,master,28541c8fcc6c6116c03b7cb0e065a932eb399ac0
raineroviir,react-redux-socketio-chat,raineroviir/react-redux-socketio-chat,JavaScript,unknown,,,ok,https://github.com/raineroviir/react-redux-socketio-chat,,,,Unknown,948,False,False,2015-07-30T23:02:08Z,2025-08-04T10:07:32Z,2023-01-26T13:52:54Z,master,0739e285243a06a8ecef504d885735c9bf268acc
rebrowser,rebrowser-patches,rebrowser/rebrowser-patches,JavaScript,unknown,,,ok,https://github.com/rebrowser/rebrowser-patches,,,,Unknown,1003,False,False,2024-08-06T21:47:09Z,2025-08-27T14:06:58Z,2025-05-09T05:24:53Z,main,6373894fde8379eb9b8d393e1d607706eecd8e70
bradtraversy,traversy-js-challenges,bradtraversy/traversy-js-challenges,JavaScript,unknown,,,ok,https://github.com/bradtraversy/traversy-js-challenges,,,,Unknown,1053,False,False,2023-09-04T18:03:55Z,2025-08-27T11:01:29Z,2025-05-07T15:21:53Z,main,bc25271618519aaa0f49e12bde268ccfa23d4e91
simogeo,Filemanager,simogeo/Filemanager,JavaScript,unknown,,,ok,https://github.com/simogeo/Filemanager,,,,Unknown,937,False,False,2010-02-19T08:20:33Z,2025-08-27T03:27:39Z,2022-04-09T12:47:49Z,master,c75b9144aaed3060951f996ae097f2ed68cb0d55
adrianhajdin,react-movies,adrianhajdin/react-movies,JavaScript,unknown,,,ok,https://github.com/adrianhajdin/react-movies,,,,Unknown,1439,False,False,2025-01-24T13:38:19Z,2025-08-27T15:03:28Z,2025-06-06T10:52:31Z,main,d4790df5a4017c56ba368c4d4dd3307cdc29feea
iccfish,12306_ticket_helper,iccfish/12306_ticket_helper,JavaScript,unknown,,,ok,https://github.com/iccfish/12306_ticket_helper,,,,Unknown,808,False,False,2013-06-06T07:27:34Z,2025-08-20T08:00:17Z,2013-06-27T12:42:25Z,master,27a19a5981a22e1f1ae9d34f1228735b1f758744
iFr0z,WorkManagerNotification,iFr0z/WorkManagerNotification,Kotlin,unknown,,,ok,https://github.com/iFr0z/WorkManagerNotification,,,,Unknown,128,False,False,2019-05-27T10:23:10Z,2025-05-26T03:36:50Z,2023-02-18T04:48:57Z,master,ef4e7a5f0cc87ab5991d48a9635e15f992ec6519
nglauber,playground,nglauber/playground,Kotlin,unknown,,,ok,https://github.com/nglauber/playground,,,,Unknown,62,False,False,2016-01-13T20:41:56Z,2023-10-14T18:34:40Z,2019-09-03T12:50:50Z,master,fcbf9dbc8893cf135f62f77a96ddb7fae87ca81d
qhutch,BottomSheetLayout,qhutch/BottomSheetLayout,Kotlin,unknown,,,ok,https://github.com/qhutch/BottomSheetLayout,,,,Unknown,427,False,False,2017-11-07T22:29:29Z,2025-08-01T01:19:54Z,2019-05-10T06:07:51Z,master,acdb79079cab43828c815a93b24f90f6b766e60e
dicodingacademy,a14-android-fundamental-labs,dicodingacademy/a14-android-fundamental-labs,Kotlin,unknown,,,ok,https://github.com/dicodingacademy/a14-android-fundamental-labs,,,,Unknown,102,False,False,2021-08-24T10:02:16Z,2025-08-06T19:22:07Z,2024-06-04T04:22:30Z,main,a1ea065f5d10d78c08349155ed1d9eb8d5f559ae
hsicen,HencoderPlus,hsicen/HencoderPlus,Kotlin,unknown,,,ok,https://github.com/hsicen/HencoderPlus,,,,Unknown,78,False,False,2019-06-23T07:49:44Z,2025-08-26T19:29:11Z,2025-07-08T10:36:26Z,master,640906330eeb63896b183de6cc2a5695f456baf5
amsavarthan,bmi-calculator,amsavarthan/bmi-calculator,Kotlin,unknown,,,ok,https://github.com/amsavarthan/bmi-calculator,,,,Unknown,103,False,False,2024-02-07T06:18:21Z,2025-08-22T10:29:36Z,2024-07-26T12:46:09Z,main,42a1112daa26785c08e5fad647a99b1eb3205f0f
CofbroTeam,Doraemon,CofbroTeam/Doraemon,Kotlin,unknown,,,ok,https://github.com/CofbroTeam/Doraemon,,,,Unknown,840,False,False,2023-09-26T12:59:51Z,2025-08-25T18:14:43Z,2024-08-20T14:13:42Z,main,e9dbe01a0f65d13ce8ba5b1ddd1b66590a4ddb48
garyttierney,intellij-ghidra,garyttierney/intellij-ghidra,Kotlin,unknown,,,ok,https://github.com/garyttierney/intellij-ghidra,,,,Unknown,98,False,False,2020-11-02T14:08:11Z,2025-06-16T21:49:45Z,2024-04-14T18:05:53Z,main,665a25c3cf5e998fc7c559fabee34ded2fae1a37
Anuj-Kumar-Sharma,Birthday-Wishing,Anuj-Kumar-Sharma/Birthday-Wishing,Kotlin,unknown,,,ok,https://github.com/Anuj-Kumar-Sharma/Birthday-Wishing,,,,Unknown,56,False,False,2020-09-09T18:04:20Z,2025-06-17T09:25:18Z,2022-03-28T09:36:10Z,master,67505c7f0cd7f48acde86bc209ed48738ab5ae90
tdcolvin,PlanetSpotters,tdcolvin/PlanetSpotters,Kotlin,unknown,,,ok,https://github.com/tdcolvin/PlanetSpotters,,,,Unknown,53,False,False,2023-06-28T16:23:29Z,2025-08-19T13:31:50Z,2023-07-03T15:19:41Z,master,560d705655af94ade1d447780bd4af3ba6b6991f
ibrajix,MyMusic,ibrajix/MyMusic,Kotlin,unknown,,,ok,https://github.com/ibrajix/MyMusic,,,,Unknown,69,False,False,2022-07-02T22:09:29Z,2025-06-01T19:17:04Z,2023-04-23T02:35:57Z,master,a7a10dfd7dc286807df7da7594f110fb4ad7bb49
janewaitara,ProjectTracking,janewaitara/ProjectTracking,Kotlin,unknown,,,ok,https://github.com/janewaitara/ProjectTracking,,,,Unknown,83,False,False,2022-07-13T10:21:01Z,2025-08-02T07:46:50Z,2025-02-18T20:51:43Z,master,19635ace5479066983a656d3332772f6b1771432
patrick-elmquist,Demo-RecyclerViewEnterAnimation,patrick-elmquist/Demo-RecyclerViewEnterAnimation,Kotlin,unknown,,,ok,https://github.com/patrick-elmquist/Demo-RecyclerViewEnterAnimation,,,,Unknown,303,False,False,2017-07-18T15:01:32Z,2024-11-17T12:15:13Z,2019-11-23T19:56:45Z,master,0e8edfef8bbe3733a72b9403ae0580a7a347bae9
lorenzo-ange,html5-desktop-app,lorenzo-ange/html5-desktop-app,Kotlin,unknown,,,ok,https://github.com/lorenzo-ange/html5-desktop-app,,,,Unknown,60,False,False,2016-09-23T20:27:08Z,2025-05-31T14:21:43Z,2016-12-24T10:53:44Z,master,ec3bae5eaa72de242defbd53ee9529370486c6e6
antoniolg,kotlin-online-course,antoniolg/kotlin-online-course,Kotlin,unknown,,,ok,https://github.com/antoniolg/kotlin-online-course,,,,Unknown,67,False,False,2019-01-03T11:43:05Z,2025-07-25T18:40:31Z,2023-02-03T16:54:50Z,master,db2b37b29ae3d06cb14f469f39109ce0d725d3a8
CranberrySoup,AniyomiCompatExtension,CranberrySoup/AniyomiCompatExtension,Kotlin,unknown,,,ok,https://github.com/CranberrySoup/AniyomiCompatExtension,,,,Unknown,93,False,False,2023-08-23T02:35:49Z,2025-08-25T20:59:02Z,2025-02-22T22:57:42Z,master,80e620a1a1bef8faea30f34ed79709de82b4ef4f
munafio,chatify-demo,munafio/chatify-demo,PHP,unknown,,,ok,https://github.com/munafio/chatify-demo,,,,Unknown,507,False,False,2019-12-30T15:53:49Z,2025-08-25T10:40:45Z,2023-11-11T10:50:25Z,master,9b883d7fc1d38c805f4db5e22133d5c79b0ef355
nilsteampassnet,TeamPass,nilsteampassnet/TeamPass,PHP,unknown,,,ok,https://github.com/nilsteampassnet/TeamPass,,,,Unknown,1744,False,False,2011-12-29T18:55:38Z,2025-08-27T03:29:56Z,2025-08-21T16:57:59Z,master,b2aaaeca213d11590c231aa9d1efd544c24b3419
delight-im,FreeGeoDB,delight-im/FreeGeoDB,PHP,unknown,,,ok,https://github.com/delight-im/FreeGeoDB,CC-BY-4.0,Creative Commons Attribution 4.0 International,cc-by-4.0,Other,1584,False,False,2015-04-07T19:40:03Z,2025-07-29T22:10:01Z,2018-10-19T15:52:16Z,master,b4cfc7e6a59158063819283512f7f9a70838fde8
Pythonity,font-awesome-to-png,Pythonity/font-awesome-to-png,Python,unknown,,,ok,https://github.com/Pythonity/font-awesome-to-png,,,,Unknown,617,False,False,2012-08-04T13:28:49Z,2025-06-23T19:24:21Z,2017-06-15T11:23:24Z,master,d44383d20ae1fed3db6e30bcb3e72964c834584c
haonan-li,CMMLU,haonan-li/CMMLU,Python,unknown,,,ok,https://github.com/haonan-li/CMMLU,,,,Unknown,780,False,False,2023-06-16T12:42:42Z,2025-08-23T02:45:22Z,2024-12-06T08:54:24Z,master,d6e7b716d8ac694f38969a6c0407437d1fded799
pat-jj,s3,pat-jj/s3,Python,unknown,,,ok,https://github.com/pat-jj/s3,,,,Unknown,630,False,False,2025-04-25T23:11:07Z,2025-08-27T14:45:04Z,2025-08-03T04:22:21Z,main,92ed5a70e9df13dc75723800b7b7389b9bd308ea
larsenwork,monoid,larsenwork/monoid,Python,unknown,,,ok,https://github.com/larsenwork/monoid,,,,Unknown,7946,False,False,2015-04-02T18:02:59Z,2025-08-22T05:45:57Z,2020-10-26T07:45:56Z,master,0673c8d6728df093faee9f183b6dfa62939df8c0
rogerzhu,MNWeeklyCategory,rogerzhu/MNWeeklyCategory,Python,unknown,,,ok,https://github.com/rogerzhu/MNWeeklyCategory,,,,Unknown,1170,False,False,2019-10-08T15:03:51Z,2025-08-27T08:02:09Z,2020-12-29T22:48:53Z,master,b737e16f27f4ef6df22a2c8dc18aabdbcb53ef03
jekalmin,extended_openai_conversation,jekalmin/extended_openai_conversation,Python,unknown,,,ok,https://github.com/jekalmin/extended_openai_conversation,,,,Unknown,1225,False,False,2023-10-05T09:27:44Z,2025-08-25T19:07:29Z,2025-06-10T00:51:11Z,main,f544a9dbd735826bf96ee093cff6f692f004a462
nat,ghtop,nat/ghtop,Python,unknown,,,ok,https://github.com/nat/ghtop,,,,Unknown,846,False,False,2020-02-19T18:11:53Z,2025-08-21T16:24:07Z,2022-04-16T03:49:45Z,master,051b57689f6b6a51fc874675a586006df2142556
xdavidhu,awesome-google-vrp-writeups,xdavidhu/awesome-google-vrp-writeups,Python,unknown,,,ok,https://github.com/xdavidhu/awesome-google-vrp-writeups,,,,Unknown,1336,False,False,2020-01-15T18:04:19Z,2025-08-25T05:01:10Z,2025-08-24T05:07:36Z,master,a43da58679d6623c9504b30b0966c58607a58988
TCM-Course-Resources,Practical-Ethical-Hacking-Resources,TCM-Course-Resources/Practical-Ethical-Hacking-Resources,Python,unknown,,,ok,https://github.com/TCM-Course-Resources/Practical-Ethical-Hacking-Resources,,,,Unknown,5878,False,False,2020-03-10T01:51:20Z,2025-08-27T10:34:15Z,2023-02-12T00:50:34Z,master,977bdf42ecc525b8722fc93dcd0e8d784859f9f4
WECENG,ticket-purchase,WECENG/ticket-purchase,Python,unknown,,,ok,https://github.com/WECENG/ticket-purchase,,,,Unknown,1174,False,False,2023-10-12T05:40:06Z,2025-08-27T11:04:54Z,2025-07-16T03:37:55Z,master,60f3401122a06289a69ba1d7654e508897d1cfce
microsoft,MSRC-Security-Research,microsoft/MSRC-Security-Research,Python,unknown,,,ok,https://github.com/microsoft/MSRC-Security-Research,CC-BY-4.0,Creative Commons Attribution 4.0 International,cc-by-4.0,Other,1364,False,False,2017-07-06T21:55:08Z,2025-08-21T16:06:00Z,2024-08-08T23:25:32Z,master,a0b9de6d9feef9d6b518afbb311baa108efdd169
ForceGT,Tata-Sky-IPTV,ForceGT/Tata-Sky-IPTV,Python,unknown,,,ok,https://github.com/ForceGT/Tata-Sky-IPTV,,,,Unknown,698,False,False,2021-03-13T19:41:02Z,2025-08-26T23:35:06Z,2024-04-08T20:12:44Z,master,99e7f0dc42a71b8df4d212469c2ea80abad487d9
Red5d,docker-autocompose,Red5d/docker-autocompose,Python,unknown,,,ok,https://github.com/Red5d/docker-autocompose,,,,Unknown,2372,False,False,2016-01-02T22:15:37Z,2025-08-26T15:29:56Z,2025-06-10T10:04:59Z,master,6c70d7c75f98105e73f3b7d0998013f592d08387
PantoMatrix,PantoMatrix,PantoMatrix/PantoMatrix,Python,unknown,,,ok,https://github.com/PantoMatrix/PantoMatrix,,,,Unknown,1092,False,False,2022-07-11T05:09:34Z,2025-08-26T06:42:30Z,2025-01-16T06:55:20Z,main,c7356f35f8e39e469e510ccd1bf37e44adf8ec0e
buckyroberts,Spider,buckyroberts/Spider,Python,unknown,,,ok,https://github.com/buckyroberts/Spider,,,,Unknown,971,False,False,2016-02-24T21:44:33Z,2025-08-16T21:17:29Z,2023-01-02T10:54:11Z,master,d13e83c793b6bedee2417de225b9adc799ee962e
kh-kim,stock_market_reinforcement_learning,kh-kim/stock_market_reinforcement_learning,Python,unknown,,,ok,https://github.com/kh-kim/stock_market_reinforcement_learning,,,,Unknown,802,False,False,2016-10-04T14:42:19Z,2025-08-20T03:03:47Z,2016-12-23T07:34:59Z,master,d5d2592d1d81d4ab7eee521b496932d961016d6c
enjoiz,XXEinjector,enjoiz/XXEinjector,Ruby,unknown,,,ok,https://github.com/enjoiz/XXEinjector,,,,Unknown,1662,False,False,2015-05-16T10:56:14Z,2025-08-25T19:59:03Z,2024-12-01T15:25:27Z,master,150067a6f1b4f3f2bfb0b40c8836b755a82f066a
raphaelsty,LeNLP,raphaelsty/LeNLP,Rust,unknown,,,ok,https://github.com/raphaelsty/LeNLP,,,,Unknown,64,False,False,2024-05-21T08:18:02Z,2025-07-22T22:31:40Z,2025-05-13T15:07:44Z,main,9f079a8454717d96fb0c3a8d8d7fd3a1ee809efa
ethercrab-rs,ethercrab,ethercrab-rs/ethercrab,Rust,unknown,,,ok,https://github.com/ethercrab-rs/ethercrab,,,,Unknown,329,False,False,2022-06-05T12:07:17Z,2025-08-27T12:52:39Z,2025-08-02T16:54:28Z,main,5bd732c491172835b8d122545bee0c4f4dd79eb8
nemesiscodex,user-auth,nemesiscodex/user-auth,Rust,unknown,,,ok,https://github.com/nemesiscodex/user-auth,,,,Unknown,56,False,False,2020-06-08T05:16:29Z,2025-07-18T12:52:36Z,2021-08-31T00:40:29Z,master,e666d6d6fe9563d9eb64797a86b03c947a7f33a9
reem,adamantium,reem/adamantium,Rust,unknown,,,ok,https://github.com/reem/adamantium,,,,Unknown,51,False,False,2014-08-02T19:31:13Z,2025-06-08T12:04:42Z,2014-11-21T06:48:18Z,master,708a05fa5bf73a95ff4d83a0f2f6581f05de6fe2
0xKitsune,bid_ask_service,0xKitsune/bid_ask_service,Rust,unknown,,,ok,https://github.com/0xKitsune/bid_ask_service,,,,Unknown,50,False,False,2023-05-27T06:06:06Z,2025-07-24T16:48:19Z,2023-06-08T12:40:15Z,main,69f6f89a16f3be92b73a60966487b2e5f42cc7d6
asseph,pumpfun-smart-contract-solana,asseph/pumpfun-smart-contract-solana,Rust,unknown,,,ok,https://github.com/asseph/pumpfun-smart-contract-solana,,,,Unknown,54,False,False,2024-11-29T12:09:16Z,2025-08-25T14:16:13Z,2025-02-20T14:26:45Z,master,487cc72bd17f17980b7fe8ea557df11bcea94bc4
Xie-Jason,GloomScript,Xie-Jason/GloomScript,Rust,unknown,,,ok,https://github.com/Xie-Jason/GloomScript,,,,Unknown,53,False,False,2022-01-29T01:56:03Z,2025-06-17T15:58:49Z,2022-05-02T06:28:45Z,master,4efc4834446dc6139f68728826527915e8d4f4c1
hamflx,huawei-pc-manager-bootstrap,hamflx/huawei-pc-manager-bootstrap,Rust,unknown,,,ok,https://github.com/hamflx/huawei-pc-manager-bootstrap,,,,Unknown,653,False,False,2022-03-20T08:24:50Z,2025-08-27T04:00:59Z,2025-02-02T06:14:47Z,master,3985279cf2d0162c8199518156de558886380ca3
learn-with-tests,learn-rust-with-tests,learn-with-tests/learn-rust-with-tests,Rust,unknown,,,ok,https://github.com/learn-with-tests/learn-rust-with-tests,,,,Unknown,69,False,False,2020-05-27T07:51:06Z,2025-03-09T02:56:28Z,2024-01-26T18:05:19Z,master,7caaa3bcdc7c7ff17fbd7d409cbcf1c74c79b6d5
axiom-crypto,halo2-scaffold,axiom-crypto/halo2-scaffold,Rust,unknown,,,ok,https://github.com/axiom-crypto/halo2-scaffold,,,,Unknown,109,False,False,2023-02-02T21:58:32Z,2025-07-25T17:48:14Z,2024-01-02T10:48:19Z,main,58c0c812db2b5757bec96a8badd267cfc8c09ee3
timfish,sentry-tauri,timfish/sentry-tauri,Rust,unknown,,,ok,https://github.com/timfish/sentry-tauri,,,,Unknown,103,False,False,2022-02-19T23:39:16Z,2025-08-20T13:26:40Z,2025-04-30T16:15:30Z,master,c61e0bc47370ea844235dadfc2633606fe6c5a98
deanmlittle,anchor-escrow-2024,deanmlittle/anchor-escrow-2024,Rust,unknown,,,ok,https://github.com/deanmlittle/anchor-escrow-2024,,,,Unknown,51,False,False,2023-12-06T14:03:38Z,2025-08-17T16:32:56Z,2025-04-15T12:03:39Z,master,35d08ffd38fc4844dfbfd5609658f7aa955cafa3
Fallenstedt,webassembly-pixel-processing,Fallenstedt/webassembly-pixel-processing,Rust,unknown,,,ok,https://github.com/Fallenstedt/webassembly-pixel-processing,,,,Unknown,65,False,False,2020-06-15T21:31:59Z,2025-03-09T11:53:28Z,2023-01-20T22:41:23Z,master,8ad6fc588281aff12c34fb53b75151cd72d4a5ee
ndesh26,evdev-rs,ndesh26/evdev-rs,Rust,unknown,,,ok,https://github.com/ndesh26/evdev-rs,,,,Unknown,75,False,False,2016-12-06T17:02:17Z,2025-08-16T07:06:28Z,2025-06-29T15:46:32Z,master,272843a1ab8d232ec23d5f0019210d39e252dd45
net-reflow,reflow,net-reflow/reflow,Rust,unknown,,,ok,https://github.com/net-reflow/reflow,,,,Unknown,199,False,False,2018-09-23T14:17:23Z,2025-06-30T08:51:02Z,2022-06-14T23:59:09Z,master,98bc525cb4ca41e86fd0430d6ab24bc411bca1fe
oxidecomputer,progenitor,oxidecomputer/progenitor,Rust,unknown,,,ok,https://github.com/oxidecomputer/progenitor,,,,Unknown,725,False,False,2021-06-19T07:37:00Z,2025-08-26T19:11:59Z,2025-08-26T18:15:01Z,main,6925e00187db829201bcdc98200c09717cc4a53a
blitz-js,next-superjson-plugin,blitz-js/next-superjson-plugin,Rust,unknown,,,ok,https://github.com/blitz-js/next-superjson-plugin,,,,Unknown,214,False,False,2022-07-28T11:01:10Z,2025-08-27T12:31:34Z,2024-03-03T05:24:27Z,canary,c31203f41e9ad01257dbea2b397f65cbc7c185f6
xdissent,ievms,xdissent/ievms,Shell,unknown,,,ok,https://github.com/xdissent/ievms,,,,Unknown,9807,False,False,2011-08-05T21:34:06Z,2025-08-24T11:06:39Z,2020-02-13T17:02:43Z,master,ad487055333658a5b3555c6d1425e229a18b9409
githubnext,monaspace,githubnext/monaspace,Shell,unknown,,,ok,https://github.com/githubnext/monaspace,OFL-1.1,SIL Open Font License 1.1,ofl-1.1,Other,16843,False,False,2023-09-25T18:56:17Z,2025-08-27T15:10:37Z,2025-08-20T23:33:01Z,main,69a44ef5c17847abb0bb8fbe37354b5aeca82507
r00t-3xp10it,venom,r00t-3xp10it/venom,Shell,unknown,,,ok,https://github.com/r00t-3xp10it/venom,,,,Unknown,1888,False,False,2016-11-16T10:40:04Z,2025-08-26T07:00:11Z,2023-12-09T00:42:22Z,master,50d7e08c15ed67c2b4caf85f0d8d0b453d7dd2ba
GewoonJaap,gemini-cli-openai,GewoonJaap/gemini-cli-openai,TypeScript,unknown,,,ok,https://github.com/GewoonJaap/gemini-cli-openai,,,,Unknown,557,False,False,2025-06-26T11:07:33Z,2025-08-27T12:53:26Z,2025-08-26T12:18:58Z,main,6fd584418d7eb2064efa66bf1d80b5b6be036835
WorldBrain,Memex,WorldBrain/Memex,TypeScript,unknown,,,ok,https://github.com/WorldBrain/Memex,,,,Unknown,4561,False,False,2017-04-01T20:33:06Z,2025-08-27T12:12:16Z,2025-03-25T11:50:47Z,develop,8fcff7da9f652e1a169808307fd2f9d76f1a3a31
virattt,financial-agent-ui,virattt/financial-agent-ui,TypeScript,unknown,,,ok,https://github.com/virattt/financial-agent-ui,,,,Unknown,754,False,False,2024-04-08T13:12:00Z,2025-08-22T06:30:01Z,2024-09-29T15:22:31Z,main,4125810b601dbd3f9720a465fba7f75c785ae9fb
turkyden,lizhi,turkyden/lizhi,TypeScript,unknown,,,ok,https://github.com/turkyden/lizhi,,,,Unknown,985,False,False,2022-04-10T14:52:15Z,2025-08-27T09:04:11Z,2025-06-11T11:23:37Z,main,726b6cc4f649f82ce05e25656574eeced863c68e
